Run: results/run_20260410_175156
Device: mps  |  Trainable params: 2,516,108
Config: LR=0.0003  WD=0  BS=4  AUGMENT=False  Epochs=300  Warmup=5
------------------------------------------------------------------------------------------
Epoch 285 [Hybrid ] | Train: tot=0.0580 ctr=0.0064 sz=0.0191 l1=0.0357 | Val: tot=0.0988 ctr=0.0106 sz=0.0379 l1=0.0556 | 5.1s
Epoch 286 [Hybrid ] | Train: tot=0.0576 ctr=0.0064 sz=0.0189 l1=0.0354 | Val: tot=0.0984 ctr=0.0101 sz=0.0381 l1=0.0553 | 5.1s
Epoch 287 [Hybrid ] | Train: tot=0.0584 ctr=0.0065 sz=0.0191 l1=0.0360 | Val: tot=0.0992 ctr=0.0110 sz=0.0379 l1=0.0557 | 5.1s
Epoch 288 [Hybrid ] | Train: tot=0.0578 ctr=0.0064 sz=0.0189 l1=0.0357 | Val: tot=0.0998 ctr=0.0107 sz=0.0386 l1=0.0559 | 119.4s
Epoch 289 [Hybrid ] | Train: tot=0.0581 ctr=0.0067 sz=0.0190 l1=0.0357 | Val: tot=0.0993 ctr=0.0105 sz=0.0383 l1=0.0558 | 5.8s
Epoch 290 [Hybrid ] | Train: tot=0.0577 ctr=0.0062 sz=0.0189 l1=0.0357 | Val: tot=0.0984 ctr=0.0103 sz=0.0381 l1=0.0552 | 5.2s
Epoch 291 [Hybrid ] | Train: tot=0.0578 ctr=0.0065 sz=0.0189 l1=0.0356 | Val: tot=0.0992 ctr=0.0109 sz=0.0383 l1=0.0554 | 5.2s
Epoch 292 [Hybrid ] | Train: tot=0.0570 ctr=0.0065 sz=0.0186 l1=0.0351 | Val: tot=0.0989 ctr=0.0102 sz=0.0381 l1=0.0557 | 5.4s
Epoch 293 [Hybrid ] | Train: tot=0.0572 ctr=0.0064 sz=0.0189 l1=0.0352 | Val: tot=0.0992 ctr=0.0107 sz=0.0382 l1=0.0556 | 5.1s
Epoch 294 [Hybrid ] | Train: tot=0.0578 ctr=0.0065 sz=0.0191 l1=0.0355 | Val: tot=0.0996 ctr=0.0105 sz=0.0382 l1=0.0562 | 5.2s
Epoch 295 [Hybrid ] | Train: tot=0.0577 ctr=0.0064 sz=0.0188 l1=0.0357 | Val: tot=0.0986 ctr=0.0107 sz=0.0380 l1=0.0552 | 5.2s
Epoch 296 [Hybrid ] | Train: tot=0.0571 ctr=0.0065 sz=0.0187 l1=0.0351 | Val: tot=0.0997 ctr=0.0114 sz=0.0383 l1=0.0557 | 5.1s
Epoch 297 [Hybrid ] | Train: tot=0.0583 ctr=0.0069 sz=0.0190 l1=0.0359 | Val: tot=0.1003 ctr=0.0105 sz=0.0383 l1=0.0568 | 203.7s
Epoch 298 [Hybrid ] | Train: tot=0.0605 ctr=0.0066 sz=0.0190 l1=0.0382 | Val: tot=0.1014 ctr=0.0111 sz=0.0382 l1=0.0577 | 5.0s
Epoch 299 [Hybrid ] | Train: tot=0.0594 ctr=0.0064 sz=0.0192 l1=0.0370 | Val: tot=0.1008 ctr=0.0108 sz=0.0382 l1=0.0572 | 5.0s
Final Test Result -> Ctr: 0.0129 | Sz: 0.0380 | L1: 0.0591
------------------------------------------------------------------------------------------
Training complete — 300 epochs in 06h 08m 10s  (mean 21.5s/epoch)
All results saved to results/run_20260410_175156
